Time,Power,Distance,Gain
0.1564937,502.0,9.41486997624381,-1.9388992487966954
0.1567437,500.0,9.440362532196191,-1.9498385365803872
0.15699369999999999,507.0,9.46585508814857,-1.9117897296447741
0.1572437,505.0,9.491347644100951,-1.9225929578262566
0.1574937,500.0,9.516840200053334,-1.9498385365803872
0.15774370000000001,500.0,9.542332756005715,-1.9498385365803872
0.15799370000000001,495.0,9.567825311958098,-1.977430315437352
0.1582437,495.0,9.593317867910475,-1.977430315437352
0.1584937,496.0,9.618810423862856,-1.9718838408150787
0.15874370000000002,494.0,9.644302979815238,-1.9829909934065877
0.1589936,502.0,9.669785338745237,-1.9388992487966954
0.1592436,501.0,9.69527789469762,-1.944362004051012
0.15949359999999999,494.0,9.720770450649997,-1.9829909934065877
0.15974359999999999,490.0,9.74626300660238,-2.005377205842068
0.15999359999999999,495.0,9.77175556255476,-1.977430315437352
0.1602436,496.0,9.797248118507143,-1.9718838408150787
0.16049360000000001,496.0,9.822740674459524,-1.9718838408150787
0.1607436,491.0,9.848233230411905,-1.9997589795209554
0.1609936,491.0,9.873725786364284,-1.9997589795209554
0.16124349999999998,486.0,9.899208145294285,-2.027996609035238
0.1614935,483.0,9.924700701246667,-2.04511714031481
0.1617435,484.0,9.950193257199047,-2.039395285293529
0.16199349999999998,483.0,9.975685813151427,-2.04511714031481
0.16224349999999998,483.0,10.001178369103808,-2.04511714031481
0.16249349999999999,479.0,10.026670925056191,-2.068156534455109
0.1627435,476.0,10.052163481008572,-2.0855979314134885
0.1629935,475.0,10.077656036960954,-2.0914430011201492
0.16324349999999999,475.0,10.103148592913332,-2.0914430011201492
0.16349349999999999,474.0,10.128641148865714,-2.0973038467915788
0.16374339999999998,476.0,10.154123507795713,-2.0855979314134885
0.1639934,479.0,10.179616063748096,-2.068156534455109
0.1642434,474.0,10.205108619700477,-2.0973038467915788
0.1644934,474.0,10.23060117565286,-2.0973038467915788
0.16474339999999998,474.0,10.256093731605237,-2.0973038467915788
0.16499339999999998,479.0,10.28158628755762,-2.068156534455109
0.1652434,475.0,10.30707884351,-2.0914430011201492
0.1654934,471.0,10.332571399462383,-2.114981896976203
0.16574339999999999,467.0,10.35806395541476,-2.1387787548035537
0.16599339999999999,468.0,10.383556511367141,-2.1328050469989135
0.16624329999999998,466.0,10.409038870297142,-2.144768941587164
0.1664933,467.0,10.434531426249523,-2.1387787548035537
0.1667433,462.0,10.460023982201905,-2.168896313319711
